datetime,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly,changepoint
2020/3/9 10:19,0.0262455,0.0389698,1.3516,0.054711,78.8247,26.0158,234.963,32.9966,0,0
2020/3/9 10:19,0.0261234,0.0388008,1.14458,0.054711,78.7678,26.021,224.305,32.0035,0,0
2020/3/9 10:19,0.0259044,0.0392907,1.53576,-0.273216,78.7337,26.018,244.445,32,0,0
2020/3/9 10:19,0.0263661,0.0398949,1.15551,0.382638,78.6792,26.0144,228.924,32.9966,0,0
2020/3/9 10:19,0.0256815,0.0404978,1.20596,0.054711,78.6888,26.0224,239.529,32.0035,0,0
2020/3/9 10:19,0.0262807,0.0400772,1.37413,0.054711,78.6026,26.0136,239.602,32,0,0
2020/3/9 10:19,0.026261,0.0400612,1.21024,0.382638,78.6588,26.0221,226.943,32,0,0
2020/3/9 10:19,0.0263152,0.0394704,1.08952,0.054711,78.6536,26.0124,235.739,32.9966,0,0
2020/3/9 10:19,0.0262863,0.0400023,1.57216,0.054711,78.5868,26.0169,253.795,32.0035,0,0
2020/3/9 10:19,0.0261033,0.0400763,1.44265,0.054711,78.5967,26.0108,243.493,32,0,0
2020/3/9 10:19,0.0260274,0.0400002,1.31545,0.054711,78.3821,26.0137,231.6,32,0,0
2020/3/9 10:19,0.0264461,0.0404207,1.07835,-0.273216,78.5649,26.0256,252.739,32,0,0
2020/3/9 10:19,0.0259368,0.0401968,1.19038,0.054711,78.7314,26.0123,238.533,32.9966,0,0
2020/3/9 10:19,0.0266481,0.0408637,1.40269,0.054711,78.4685,26.0318,237.575,32.0035,0,0
2020/3/9 10:19,0.0265882,0.0413079,1.30335,-0.273216,78.5205,26.0113,235.102,32,0,0
2020/3/9 10:19,0.0264425,0.040748,1.01332,0.382638,78.6124,26.0181,252.747,32.9966,0,0
2020/3/9 10:19,0.0265674,0.0404539,1.17053,-0.273216,78.646,26.012,226.299,32.0035,0,0
2020/3/9 10:19,0.0266721,0.0408213,1.44867,0.382638,78.4808,26.0153,253.828,32,0,0
2020/3/9 10:19,0.0262742,0.040581,1.20068,-0.273216,78.3801,26.0188,230.89,32,0,0
2020/3/9 10:19,0.0261734,0.0409641,1.19602,0.054711,78.6614,26.0076,232.729,32.9966,0,0
2020/3/9 10:19,0.0265943,0.0417574,0.841921,0.054711,78.3801,26.0099,217.432,32.0035,0,0
2020/3/9 10:19,0.0260146,0.0411087,1.06671,0.054711,78.5088,26.0055,221.948,32,0,0
2020/3/9 10:19,0.0268156,0.0419763,1.11897,0.382638,78.4324,26.0063,234.112,32,0,0
2020/3/9 10:19,0.0265157,0.0421464,1.20053,0.054711,78.4033,26.005,244.214,32,0,0
2020/3/9 10:19,0.0266899,0.042174,0.913685,0.054711,78.6049,26.0009,207.561,32.9966,0,0
2020/3/9 10:19,0.0265168,0.0409183,0.800008,0.382638,78.6968,26.0008,224.531,32.0035,0,0
2020/3/9 10:19,0.0264734,0.0412594,0.781839,-0.273216,78.2708,26.0074,225.401,32,0,0
2020/3/9 10:19,0.0264343,0.0409746,1.40919,0.382638,78.5185,26.0103,241.772,32,0,0
2020/3/9 10:19,0.0264575,0.0411736,0.792894,0.054711,78.2029,25.9974,207.519,32.9966,0,0
2020/3/9 10:19,0.0270444,0.0419956,1.13565,0.054711,78.3808,25.9932,220.198,32.0035,0,0
2020/3/9 10:19,0.0264971,0.0410914,0.394539,0.054711,78.4135,25.9983,222.834,32,0,0
2020/3/9 10:19,0.0267506,0.0413645,1.11967,0.382638,78.4001,25.9991,219.744,32.9966,0,0
2020/3/9 10:19,0.026938,0.0412881,0.839274,0.382638,78.2686,25.9991,247.881,32.0035,0,0
2020/3/9 10:19,0.0263463,0.0405678,1.12472,0.054711,78.2607,25.9962,237.591,32,0,0
2020/3/9 10:19,0.0266074,0.0406191,0.693211,0.382638,78.3087,26.003,214.284,32,0,0
2020/3/9 10:19,0.026408,0.0402436,1.02525,0.054711,78.2848,25.9997,234.911,32,0,0
2020/3/9 10:19,0.0262043,0.0403824,1.10828,-0.273216,78.3091,25.9939,232.397,32.9966,0,0
2020/3/9 10:19,0.0262881,0.0395933,1.03598,0.054711,78.3558,25.9979,236.209,32.0035,0,0
2020/3/9 10:19,0.0256434,0.0385842,1.06956,0.054711,78.241,25.9893,235.217,32,0,0
2020/3/9 10:19,0.0261721,0.0392606,0.623226,0.054711,78.3954,25.9937,222.892,32,0,0
2020/3/9 10:19,0.0259975,0.0385906,0.641927,0.054711,78.4158,26.0033,229.518,32,0,0
2020/3/9 10:19,0.0260733,0.0393753,0.648586,-0.273216,78.238,25.9897,231.523,32,0,0
2020/3/9 10:19,0.0260601,0.038797,1.06834,0.054711,78.252,25.9968,224.505,32.9966,0,0
2020/3/9 10:19,0.0260331,0.0386809,0.726214,0.054711,78.2303,25.9968,235.294,31.0071,0,0
2020/3/9 10:19,0.0257152,0.0386432,0.919711,0.054711,78.3277,25.9924,219.433,32.9934,0,0
2020/3/9 10:19,0.0259328,0.0394455,1.06667,0.054711,78.3382,25.9973,236.449,32.0035,0,0
2020/3/9 10:19,0.0260452,0.0397455,0.736728,0.382638,78.3255,26.0018,253.776,32,0,0
2020/3/9 10:19,0.0258423,0.0396442,0.879333,0.382638,78.3229,25.9968,240.787,32,0,0
2020/3/9 10:19,0.0265058,0.0398852,0.95019,0.054711,78.3597,25.9987,251.633,32.9966,0,0
2020/3/9 10:19,0.0262249,0.0398755,0.461965,0.054711,78.2642,26.0021,224.146,32.0035,0,0
2020/3/9 10:19,0.0266036,0.0399247,0.527708,-0.273216,78.4255,26.003,228.395,32,0,0
2020/3/9 10:19,0.0263684,0.0395482,0.596371,0.054711,78.4639,25.9979,236.374,32.9966,0,0
2020/3/9 10:19,0.0265352,0.039752,0.988952,0.054711,78.4067,26.009,236.688,31.0071,0,0
2020/3/9 10:19,0.0260571,0.0396343,0.463262,0.382638,78.3858,26.0089,226.479,32.9934,0,0
2020/3/9 10:19,0.0262527,0.0407192,0.63893,-0.273216,78.3651,26.0008,226.757,32,0,0
2020/3/9 10:20,0.0262032,0.0405391,0.588257,0.054711,78.2797,26.0063,234.717,32,0,0
2020/3/9 10:20,0.0267747,0.0406427,0.786827,0.054711,78.342,26.016,238.851,32,0,0
2020/3/9 10:20,0.0265571,0.0407561,0.625156,0.054711,78.4246,26.0178,231.405,32.9966,0,0
2020/3/9 10:20,0.0269836,0.04057,0.804185,0.054711,78.3833,26.0071,229.321,32.0035,0,0
2020/3/9 10:20,0.0265905,0.0397641,0.906861,0.382638,78.4128,25.9945,238.283,32,0,0
2020/3/9 10:20,0.0264819,0.0398494,0.796593,0.382638,78.4241,26.0077,219.141,32,0,0
2020/3/9 10:20,0.026471,0.0402565,0.985693,0.054711,78.3996,26.008,228.06,32,0,0
2020/3/9 10:20,0.0268673,0.0407254,1.01337,-0.273216,78.4016,26.0021,238.751,32,0,0
2020/3/9 10:20,0.0265257,0.0409842,0.895436,0.054711,78.5652,26.0064,230.928,32,0,0
2020/3/9 10:20,0.0265517,0.0403697,0.502275,0.382638,78.326,26.0027,205.797,32,0,0
2020/3/9 10:20,0.0268056,0.0411595,0.837387,0.054711,78.4077,25.9981,230.527,32,0,0
2020/3/9 10:20,0.0266147,0.0404394,0.583412,0.054711,78.4295,26.0077,229.991,32,0,0
2020/3/9 10:20,0.0268972,0.0399836,0.855077,-0.273216,78.4522,26.0033,231.451,32,0,0
2020/3/9 10:20,0.0266672,0.0401687,0.47434,-0.273216,78.3774,26.004,223.485,32,0,0
2020/3/9 10:20,0.0266612,0.0404796,0.850096,-0.601143,78.4709,26.0084,233.984,32,0,0
2020/3/9 10:20,0.0265211,0.0401067,0.493086,0.710565,78.4923,25.9993,217.354,32,0,0
2020/3/9 10:20,0.0266542,0.0408422,0.880849,0.054711,78.5128,26.0027,233.061,32,0,0
2020/3/9 10:20,0.026232,0.040503,0.882473,0.054711,78.4889,26.0006,226.616,32.9966,0,0
2020/3/9 10:20,0.0266183,0.0409672,0.533013,-0.273216,78.3643,26.007,233.102,32.0035,0,0
2020/3/9 10:20,0.0267017,0.0416587,0.968726,0.054711,78.3359,26.0037,225.932,32,0,0
2020/3/9 10:20,0.0264797,0.0401971,1.21975,0.054711,78.3857,26.0037,231.502,32,0,0
2020/3/9 10:20,0.0265755,0.0402347,0.589635,-0.273216,78.2955,26.0045,237.564,32,0,0
2020/3/9 10:20,0.0267099,0.0398625,0.8342,0.054711,78.4556,25.9975,212.449,32,0,0
2020/3/9 10:20,0.026721,0.0406073,1.00544,0.054711,78.3692,26.0024,242.197,32,0,0
2020/3/9 10:20,0.0265483,0.0404239,0.778218,0.382638,78.4535,26.0016,230.84,32.9966,0,0
2020/3/9 10:20,0.0264473,0.0402524,1.24108,0.054711,78.338,25.9996,232.351,32.0035,0,0
2020/3/9 10:20,0.0266826,0.0408649,0.913966,0.054711,78.3964,26.0051,227.687,32,0,0
2020/3/9 10:20,0.0264687,0.0404749,1.46153,0.054711,78.4203,26.0122,253.308,32,0,0
2020/3/9 10:20,0.0264351,0.0398456,1.31911,0.382638,78.4512,26.0006,237.539,32,0,0
2020/3/9 10:20,0.0267394,0.0413135,0.958525,-0.273216,78.3523,26.0002,237.294,32,0,0
2020/3/9 10:20,0.0262919,0.039558,1.03068,-0.273216,78.446,26.0086,228.426,32.9969,0,0
2020/3/9 10:20,0.0267647,0.0411227,0.917624,-0.601143,78.4243,26.0007,231.535,32.0032,0,0
2020/3/9 10:20,0.0267354,0.0403694,1.29145,0.382638,78.5534,26.0038,232.263,32,0,0
2020/3/9 10:20,0.0264659,0.0403569,1.30441,-0.273216,78.4816,26.0019,232.821,32.9969,0,0
2020/3/9 10:20,0.0263001,0.0403655,1.32324,0.054711,78.4919,26.0095,231.884,32.0032,0,0
2020/3/9 10:20,0.0266955,0.0411671,1.0672,-0.273216,78.5113,26.0061,242.166,32,0,0
2020/3/9 10:20,0.0262951,0.0404718,0.976162,0.054711,78.5048,25.9932,224.891,32,0,0
2020/3/9 10:20,0.0264753,0.0406407,0.904537,0.382638,78.466,26.0039,222.728,32,0,0
2020/3/9 10:20,0.0267159,0.0406744,0.929187,0.054711,78.529,26.002,233.03,32,0,0
2020/3/9 10:20,0.0265157,0.0405344,1.26589,0.054711,78.5497,26.0009,216.951,32.9969,0,0
2020/3/9 10:20,0.0269194,0.0405298,1.38153,0.054711,78.3895,26.0014,228.733,32.0032,0,0
2020/3/9 10:20,0.0266619,0.0398308,1.39279,0.382638,78.4778,26.0057,246.168,32,0,0
2020/3/9 10:20,0.0268568,0.0403467,1.30989,0.054711,78.5407,26.0068,234.265,32,0,0
2020/3/9 10:20,0.0262818,0.0401047,1.4095,0.054711,78.4142,25.9966,237.56,32.9969,0,0
2020/3/9 10:20,0.0266671,0.0410068,1.38112,0.054711,78.4352,26.0044,236.811,32.0032,0,0
2020/3/9 10:20,0.0263177,0.0407162,1.27273,-0.273216,78.5462,25.995,233.616,32,0,0
2020/3/9 10:20,0.026857,0.0404318,1.24736,0.382638,78.4688,25.9938,230.686,32,0,0
2020/3/9 10:20,0.0264403,0.0408839,1.41782,0.382638,78.4873,25.9958,243.455,32,0,0
2020/3/9 10:20,0.0265595,0.0399783,1.27161,0.382638,78.4467,26.0075,233.724,32.9969,0,0
2020/3/9 10:20,0.0263763,0.039723,1.24942,-0.273216,78.4721,26.0058,231.935,32.0032,0,0
2020/3/9 10:20,0.0262661,0.0401194,1.21807,0.054711,78.5488,26.0007,230.45,32,0,0
2020/3/9 10:20,0.0260714,0.0391797,1.21059,-0.273216,78.4601,26.0094,223.642,32,0,0
2020/3/9 10:20,0.0262596,0.0403108,0.935805,-0.273216,78.4275,25.9989,231.249,32,0,0
2020/3/9 10:20,0.026023,0.0396598,1.3596,0.054711,78.6125,25.9903,235.783,32.9969,0,0
2020/3/9 10:20,0.0265586,0.0401719,1.26987,0.054711,78.5173,25.9912,228.933,32.0032,0,0
2020/3/9 10:20,0.0265728,0.0398019,1.49766,-0.601143,78.5504,25.9968,253.431,32,0,0
2020/3/9 10:20,0.0262448,0.0392341,1.22521,0.054711,78.5267,25.9958,230.038,32,0,0
2020/3/9 10:21,0.0262997,0.0395191,1.32354,-0.273216,78.5881,25.9898,229.829,32.9969,0,0
2020/3/9 10:21,0.0258711,0.0389546,1.36864,-0.273216,78.5712,25.9898,239.352,32.0032,0,0
2020/3/9 10:21,0.025935,0.03873,1.25097,0.054711,78.759,25.9873,234.343,32,0,0
2020/3/9 10:21,0.0262875,0.0391818,1.04983,0.054711,78.6046,25.9873,230.277,32.9969,0,0
2020/3/9 10:21,0.0260892,0.0390779,1.1723,0.054711,78.7191,25.9828,242.796,32.0032,0,0
2020/3/9 10:21,0.0260686,0.0388319,1.05302,0.054711,78.5649,25.9825,208.291,32,0,0
2020/3/9 10:21,0.026361,0.03957,1.37266,0.054711,78.8301,25.9884,241.084,32,0,0
2020/3/9 10:21,0.0260949,0.0384473,1.03996,0.054711,78.6824,25.9843,249.385,32,0,0
2020/3/9 10:21,0.0264957,0.0392374,1.05789,-0.273216,78.9168,25.9858,210.622,31.0032,0,0
2020/3/9 10:21,0.0265756,0.0390324,1.29451,0.054711,78.5503,25.9818,231.862,32.9938,0,0
2020/3/9 10:21,0.0263707,0.0392833,1.19038,0.054711,78.7628,25.9859,235.774,32.0032,0,0
2020/3/9 10:21,0.0265205,0.0387034,0.726306,0.054711,78.9426,25.9841,230.589,32,0,0
2020/3/9 10:21,0.026271,0.0395374,1.33677,0.710565,78.854,25.9911,241.935,32,0,0
2020/3/9 10:21,0.0260962,0.038862,0.986921,0.054711,78.7012,25.9882,237.452,32,0,0
2020/3/9 10:21,0.0262596,0.0400881,1.04143,0.054711,78.8359,25.9757,232.408,32.9969,0,0
2020/3/9 10:21,0.0261706,0.0393757,0.72873,0.054711,78.7962,25.9757,230.185,32.0032,0,0
2020/3/9 10:21,0.0261478,0.0403121,1.28545,0.054711,78.827,25.9763,231.329,32,0,0
2020/3/9 10:21,0.0268118,0.0398395,0.725308,0.054711,78.7921,25.9819,214.644,31.0032,0,0
2020/3/9 10:21,0.0263174,0.0402922,1.16596,0.382638,78.8667,25.9744,234.265,31.9969,0,0
2020/3/9 10:21,0.0264303,0.0394509,1.19277,0.710565,78.9,25.9804,226.27,32.9969,0,0
2020/3/9 10:21,0.0265014,0.0393647,0.710779,0.382638,78.8169,25.9828,245.794,32.0032,0,0
2020/3/9 10:21,0.0261515,0.0396372,1.15146,0.054711,78.889,25.9806,232.378,32,0,0
2020/3/9 10:21,0.0263216,0.0395221,0.818015,0.054711,78.8489,25.9853,247.83,32,0,0
2020/3/9 10:21,0.0264965,0.0404242,0.821069,0.382638,78.8632,25.9842,239.377,32,0,0
2020/3/9 10:21,0.0263443,0.0399557,0.448822,0.054711,78.943,25.9787,222.343,32,0,0
2020/3/9 10:21,0.0267636,0.0413688,0.734527,-0.273216,78.9735,25.9796,254.896,32,0,0
2020/3/9 10:21,0.0265473,0.0401304,1.11722,0.054711,78.886,25.9763,240.639,32,0,0
2020/3/9 10:21,0.0264603,0.0397547,0.594725,0.054711,78.931,25.9765,212.326,32,0,0
2020/3/9 10:21,0.0262224,0.0397008,1.19202,0.054711,78.8667,25.9825,233.301,32,0,0
2020/3/9 10:21,0.0265418,0.0400752,0.710393,0.382638,78.8081,25.9773,225.075,32,0,0
2020/3/9 10:21,0.0265173,0.0403162,0.439802,0.382638,78.9304,25.9822,224.464,32,0,0
2020/3/9 10:21,0.0266129,0.0407166,0.844641,0.054711,78.8095,25.9732,235.161,32,0,0
2020/3/9 10:21,0.0264538,0.040801,0.911144,0.054711,78.8828,25.9727,236.373,32,0,0
2020/3/9 10:21,0.0268041,0.0414871,0.429053,0.054711,78.6729,25.9811,219.385,32,0,0
2020/3/9 10:21,0.0264707,0.0397279,0.83618,0.382638,78.8375,25.9809,234.243,32,0,0
2020/3/9 10:21,0.026236,0.0409282,0.633676,0.054711,78.924,25.9784,230.943,32,0,0
2020/3/9 10:21,0.0269793,0.040504,0.471615,0.382638,78.7643,25.9701,206.198,32.9969,0,0
2020/3/9 10:21,0.0265574,0.0407023,0.890224,0.054711,78.8443,25.9785,233.691,32.0032,0,0
2020/3/9 10:21,0.0270083,0.0409742,0.608127,0.054711,78.7452,25.9803,233.148,32,0,0
2020/3/9 10:21,0.0266549,0.0401584,0.826632,0.054711,78.8114,25.9803,228.788,32,0,0
2020/3/9 10:21,0.0268878,0.0405165,0.463227,0.054711,78.9385,25.9839,238.527,32,0,0
2020/3/9 10:21,0.0261407,0.0399978,0.614583,0.054711,78.852,25.9833,232.101,32,0,0
2020/3/9 10:21,0.0269819,0.0409038,0.862099,0.054711,79.1049,25.9789,227.747,32,0,0
2020/3/9 10:21,0.0263201,0.0403934,0.581519,0.382638,79.0376,25.9822,234.942,32,0,0
2020/3/9 10:21,0.0266908,0.0409032,0.811827,0.054711,79.0059,25.9807,228.915,32,0,0
2020/3/9 10:21,0.0267422,0.0400334,0.909346,0.054711,78.8162,25.9858,244.344,32,0,0
2020/3/9 10:21,0.0267033,0.0403828,0.846047,0.054711,78.9155,25.9847,225.719,32,0,0
2020/3/9 10:21,0.0265166,0.0400378,1.24543,0.382638,78.7968,25.9743,229.634,32,0,0
2020/3/9 10:21,0.0263014,0.0396665,1.22314,0.382638,78.8493,25.9824,237.362,32,0,0
2020/3/9 10:21,0.0260533,0.0398397,1.21988,0.054711,79.0229,25.9862,227.792,32,0,0
2020/3/9 10:21,0.0262526,0.0393695,0.728201,0.054711,78.9044,25.9824,231.446,32,0,0
2020/3/9 10:21,0.0259376,0.0395759,0.784565,0.054711,78.8716,25.983,206.17,32.9969,0,0
2020/3/9 10:21,0.02641,0.0406283,0.778434,-0.273216,78.9618,25.9833,232.628,32.0032,0,0
2020/3/9 10:21,0.0267182,0.0405034,1.18883,-0.273216,79.1865,25.9763,203.967,32,0,0
2020/3/9 10:21,0.0262693,0.0391809,0.792506,0.382638,78.9698,25.9843,231.339,32,0,0
2020/3/9 10:21,0.0265506,0.0392886,1.36999,0.054711,79.0327,25.9817,231.517,32.9969,0,0
2020/3/9 10:21,0.0260162,0.0392366,1.19656,0.382638,78.963,25.9847,227.18,32.0032,0,0
2020/3/9 10:22,0.0264443,0.0391689,0.884095,-0.273216,78.9754,25.9709,245.38,32,0,0
2020/3/9 10:22,0.026407,0.039759,1.37319,-0.273216,79.1356,25.9769,231.87,32,0,0
2020/3/9 10:22,0.0264017,0.039753,0.802046,0.054711,78.9852,25.9824,222.846,32,0,0
2020/3/9 10:22,0.0261503,0.0402457,1.32204,0.382638,79.0396,25.9696,226.2,32,0,0
2020/3/9 10:22,0.0265132,0.0410028,0.759321,0.382638,79.139,25.9874,216.969,32,0,0
2020/3/9 10:22,0.0262373,0.0391515,1.18782,0.382638,78.8598,25.9871,235.348,32.9969,0,0
2020/3/9 10:22,0.0264287,0.0404356,0.827462,-0.601143,78.9713,25.9782,207.161,32.0032,0,0
2020/3/9 10:22,0.0267267,0.039822,1.3172,-0.273216,78.9913,25.9806,235.886,32,0,0
2020/3/9 10:22,0.026414,0.0395797,0.824374,-0.273216,78.937,25.9771,231.588,32,0,0
2020/3/9 10:22,0.0267225,0.0401682,1.09596,0.054711,79.0416,25.9695,232.118,32,0,0
2020/3/9 10:22,0.0264659,0.0395945,1.28807,0.054711,79.1404,25.9697,229.658,32,0,0
2020/3/9 10:22,0.0266734,0.0400812,1.16396,0.054711,79.0152,25.9697,217.355,32.9969,0,0
2020/3/9 10:22,0.026095,0.0400132,1.27368,-0.273216,79.0667,25.9723,229.876,32.0032,0,0
2020/3/9 10:22,0.0266991,0.040936,1.36294,-0.273216,79.0034,25.9778,224.998,32,0,0
2020/3/9 10:22,0.0261773,0.0401618,1.22681,0.054711,79.1028,25.9767,228.991,32,0,0
2020/3/9 10:22,0.0265651,0.0409886,1.23076,-0.273216,79.035,25.9759,222.635,32,0,0
2020/3/9 10:22,0.0268963,0.0398741,1.38272,0.054711,79.0976,25.9695,233.62,32,0,0
2020/3/9 10:22,0.0266084,0.0414016,0.907074,0.054711,79.1355,25.9748,229.034,32,0,0
2020/3/9 10:22,0.0266738,0.0394994,0.827996,0.054711,78.9926,25.9606,233.98,32,0,0
2020/3/9 10:22,0.0265153,0.0404823,1.35002,0.054711,78.9783,25.963,230.116,32,0,0
2020/3/9 10:22,0.0268677,0.0403442,1.31339,0.054711,79.1222,25.9667,233.288,32.9969,0,0
2020/3/9 10:22,0.0267215,0.0410902,1.30877,0.054711,79.058,25.974,229.676,32.0032,0,0
2020/3/9 10:22,0.0264099,0.0405636,1.34833,-0.273216,78.9699,25.975,226.235,32,0,0
2020/3/9 10:22,0.026852,0.0416055,1.04178,-0.273216,78.878,25.973,250.861,32,0,0
2020/3/9 10:22,0.0267274,0.0406095,1.23812,-0.273216,78.9657,25.9735,232.023,32,0,0
2020/3/9 10:22,0.0265856,0.040067,1.47576,-0.601143,78.9718,25.9766,238.32,32,0,0
2020/3/9 10:22,0.0265356,0.0407355,0.862185,0.054711,78.7376,25.9712,230.057,32,0,0
2020/3/9 10:22,0.0262378,0.040328,0.888882,0.054711,78.9125,25.969,233.952,32,0,0
2020/3/9 10:22,0.0269806,0.0401107,1.13865,0.054711,78.6954,25.98,223.324,32.9969,0,0
2020/3/9 10:22,0.0261861,0.0403617,1.21704,0.054711,78.7854,25.9707,222.584,32.003,0,0
2020/3/9 10:22,0.0268761,0.0406976,1.11474,0.054711,78.6626,25.9788,217.868,32,0,0
2020/3/9 10:22,0.0262437,0.0403326,1.01348,0.382638,78.7583,25.9711,252.49,32,0,0
2020/3/9 10:22,0.0268509,0.041399,1.36869,0.054711,78.725,25.9821,238.983,32,0,0
2020/3/9 10:22,0.0264552,0.0398942,1.28944,0.054711,78.7741,25.9719,235.466,32.9971,0,0
2020/3/9 10:22,0.0266001,0.0416237,0.867667,0.382638,78.7923,25.9783,229.503,32.003,0,0
2020/3/9 10:22,0.0267067,0.0399075,1.40198,-0.273216,78.6794,25.9697,248.357,32,0,0
2020/3/9 10:22,0.0264407,0.0411922,1.22764,0.054711,78.7542,25.9699,227.752,32,0,0
2020/3/9 10:22,0.0270896,0.0402872,1.22885,0.382638,78.8473,25.9666,230.317,32,0,0
2020/3/9 10:22,0.0266262,0.0396746,0.983805,-0.273216,78.7757,25.9728,248.696,32,0,0
2020/3/9 10:22,0.0269296,0.0406005,0.833944,0.054711,78.6134,25.9672,230.728,32,0,0
2020/3/9 10:22,0.0260152,0.0393659,1.33107,-0.273216,78.6116,25.9679,239.823,32,0,0
2020/3/9 10:22,0.0263329,0.0405342,0.818918,0.054711,78.8286,25.9745,221.636,32,0,0
2020/3/9 10:22,0.0271689,0.0408555,0.834283,0.054711,78.7207,25.9723,215.283,32.9971,0,0
2020/3/9 10:22,0.0270294,0.0416173,0.76673,0.054711,78.8123,25.9684,222.903,32.003,0,0
2020/3/9 10:22,0.0269857,0.0407918,1.27514,0.382638,78.8223,25.9661,239.354,32,0,0
2020/3/9 10:22,0.0271637,0.0403127,0.657327,0.382638,78.8663,25.9629,245.79,32,0,0
2020/3/9 10:22,0.0263004,0.0399522,1.26972,0.054711,78.7659,25.9567,237.182,32,0,0
2020/3/9 10:22,0.0268434,0.0399297,0.654741,-0.273216,78.7314,25.958,238.513,32,0,0
2020/3/9 10:22,0.0266393,0.0399735,0.686703,0.054711,78.6948,25.9546,234.687,32.9971,0,0
2020/3/9 10:22,0.0267433,0.0404144,0.787962,-0.273216,78.599,25.965,227.216,32.003,0,0
2020/3/9 10:22,0.0264865,0.0404735,0.870893,0.382638,78.711,25.9589,237.105,32,0,0
2020/3/9 10:22,0.0269137,0.0412044,0.997466,0.382638,78.7236,25.9647,223.32,32,0,0
2020/3/9 10:22,0.0266938,0.0401656,1.09415,0.054711,78.6995,25.9627,240.525,32,0,0
2020/3/9 10:22,0.0266105,0.0409613,0.905245,-0.273216,78.791,25.9564,229.699,32,0,0
2020/3/9 10:22,0.0269293,0.0395463,1.05129,0.382638,78.6554,25.9592,242.231,32,0,0
2020/3/9 10:22,0.0265012,0.0400933,1.02402,0.054711,78.778,25.9564,237.29,32,0,0
2020/3/9 10:22,0.0265733,0.0397915,0.714998,0.382638,78.8312,25.9576,244.396,32,0,0
2020/3/9 10:22,0.0265057,0.0397737,0.597614,-0.273216,78.8452,25.9688,223.737,32,0,0
2020/3/9 10:23,0.0266979,0.0400651,0.591132,0.054711,78.8087,25.9551,230.896,32,0,0
2020/3/9 10:23,0.0258673,0.0390552,0.578029,0.054711,78.8502,25.9469,226.311,32,0,0
2020/3/9 10:23,0.0266581,0.0403323,0.669136,0.054711,78.849,25.9545,220.506,32,0,0
2020/3/9 10:23,0.0266322,0.0395698,0.643172,0.054711,78.7499,25.948,217.32,31.003,0,0
2020/3/9 10:23,0.026667,0.0396327,1.20823,0.054711,78.7689,25.9498,242.197,31.9971,0,0
2020/3/9 10:23,0.0263415,0.0389889,1.08088,0.054711,78.8124,25.9498,229.766,32,0,0
2020/3/9 10:23,0.0264394,0.0391481,1.04129,0.054711,78.9239,25.9541,232.22,32,0,0
2020/3/9 10:23,0.0262844,0.0390494,1.05675,0.054711,78.7686,25.95,231.962,32,0,0
2020/3/9 10:23,0.0259287,0.0388944,0.649513,0.382638,78.7701,25.948,209.391,32,0,0
2020/3/9 10:23,0.0259753,0.0394384,1.21243,-0.273216,78.7467,25.9402,245.862,32,0,0
2020/3/9 10:23,0.0260882,0.0400218,0.840204,0.382638,78.7248,25.9537,251.531,32,0,0
2020/3/9 10:23,0.0257311,0.039792,1.25184,0.054711,78.7697,25.9538,242.538,32,0,0
2020/3/9 10:23,0.0264272,0.0407438,0.89771,0.054711,78.7853,25.9397,248.649,32,0,0
2020/3/9 10:23,0.0261869,0.0399249,0.825001,0.054711,78.7479,25.9427,228.581,31.003,0,0
2020/3/9 10:23,0.0261591,0.03993,0.595779,0.382638,78.8682,25.9552,232.711,31.9971,0,0
2020/3/9 10:23,0.0267329,0.0407888,1.1553,0.054711,78.6273,25.9471,230.213,32,0,0
2020/3/9 10:23,0.026285,0.0403103,1.2924,-0.273216,78.8495,25.9408,240.732,32,0,0
2020/3/9 10:23,0.0269162,0.0409631,1.08974,0.054711,78.7242,25.9512,231.071,32,0,0
2020/3/9 10:23,0.0265068,0.0407576,1.09456,0.382638,78.7886,25.9614,231.878,32,0,0
2020/3/9 10:23,0.0267396,0.0405653,1.00417,-0.273216,78.7345,25.9548,230.355,32,0,0
2020/3/9 10:23,0.026159,0.0398049,1.24508,0.382638,78.8429,25.9506,224.689,32,0,0
2020/3/9 10:23,0.0264388,0.0398089,1.19161,0.054711,78.86,25.9541,225.339,32,0,0
2020/3/9 10:23,0.0260923,0.0390573,0.653438,0.054711,78.7385,25.9578,217.496,31.003,0,0
2020/3/9 10:23,0.0259305,0.0399433,1.37078,0.054711,78.6158,25.9504,234.669,31.9971,0,0
2020/3/9 10:23,0.0262933,0.03894,1.50496,0.054711,78.6058,25.9508,242.471,32,0,0
2020/3/9 10:23,0.0261339,0.0392138,1.34725,0.054711,78.7362,25.9384,231.157,32,0,0
2020/3/9 10:23,0.0259735,0.0392467,1.14262,0.054711,78.6687,25.9495,231.222,32,0,0
2020/3/9 10:23,0.0266802,0.0395094,1.47115,0.382638,78.7612,25.9536,238.576,31.003,0,0
2020/3/9 10:23,0.0260831,0.0389263,1.16321,0.382638,78.7603,25.9563,234.109,31.9971,0,0
2020/3/9 10:23,0.0268633,0.0406124,0.776712,0.382638,78.573,25.9469,224.576,32,0,0
2020/3/9 10:23,0.0260491,0.0403773,1.20009,0.054711,78.7664,25.9469,228.189,32,0,0
